id,name,side,avg_bat_speed,ideal_attack_angle_rate,competitive_swings,raw_swing_power_score,swing_path_efficiency_score,mechanical_swing_quality_score,mechanical_swing_quality_percentile,mechanical_swing_quality_shrunk,mechanical_swing_quality_shrunk_percentile,mechanical_swing_quality_adjusted_label,xwoba,xba,xslg,avg_exit_velocity,hard_hit_rate,barrel_rate,expanded_latent_swing_quality_score,expanded_latent_swing_quality_percentile,expanded_latent_swing_quality_shrunk,expanded_latent_swing_quality_shrunk_percentile,expanded_lsq_label,msq_reliability,msq_uncertainty_proxy,date_start,date_end,dashboard_ranking_score
695734,"Lile, Daylen",L,69.151226745,0.5108514190317196,599,-0.8932821602394152,0.029282836253226065,-0.4319996619930946,24.531516183986373,-0.430918079969663,21.976149914821125,Low reliability-adjusted mechanical profile,0.348,0.302,0.449,88.9,40.1,5.2,-0.07412774540100808,47.18909710391823,-0.07394215442972504,46.50766609880749,Below-average reliability-adjusted mechanical profile,0.9974963359497979,0.04085889232227185,2025-03-28,2025-09-30,-0.07394215442972504
678877,"Noel, Jhonkensy",R,77.88257625,0.4324324324324324,296,2.414327342118436,-0.8900213148398992,0.7621530136392684,86.03066439522998,0.7226590697525518,86.88245315161839,Strong reliability-adjusted mechanical profile,0.202,0.161,0.287,90.3,41.2,6.2,-0.0816417369728524,46.678023850085175,-0.0774111505668187,46.33730834752981,Below-average reliability-adjusted mechanical profile,0.9481810828272742,0.05812381937190964,2025-03-28,2025-09-30,-0.0774111505668187
609280,"Andujar, Miguel",R,71.697791304,0.53516295025729,583,0.07140733350868164,0.3142864118452135,0.19284687267694756,57.921635434412266,0.19228027371962733,60.477001703577514,Above-average reliability-adjusted mechanical profile,0.298,0.259,0.383,88.0,35.4,4.7,-0.07795775130224308,47.018739352640544,-0.07772870542771197,46.166950596252136,Below-average reliability-adjusted mechanical profile,0.9970619230197765,0.041415768328129106,2025-03-28,2025-09-30,-0.07772870542771197
805300,"Marsee, Jakob",L,70.488703403,0.4328358208955224,335,-0.38661930123356403,-0.8852924002657201,-0.6359558507496421,16.35434412265758,-0.6136437504894375,13.798977853492334,Low reliability-adjusted mechanical profile,0.347,0.275,0.442,88.9,41.4,8.0,-0.08572087831527957,46.50766609880749,-0.08271341666663086,45.99659284497445,Below-average reliability-adjusted mechanical profile,0.964915645899155,0.05463583647081531,2025-03-28,2025-09-30,-0.08271341666663086
642851,"Wynns, Austin",R,70.881063586,0.4646464646464646,198,-0.23798543096019148,-0.5123768842999535,-0.37518115763007254,27.2572402044293,-0.32338018134267055,27.086882453151617,Below-average reliability-adjusted mechanical profile,0.295,0.233,0.427,88.6,46.6,9.6,-0.09704274341832356,45.65587734241908,-0.08364412584799896,45.826235093696766,Below-average reliability-adjusted mechanical profile,0.8619307626891072,0.07106690545187015,2025-03-28,2025-09-30,-0.08364412584799896
691781,"House, Brady",R,72.419054068,0.4789579158316632,499,0.34463606757059334,-0.3446040393134653,1.6014128564029173e-05,48.040885860306645,1.5905141777886944e-05,48.040885860306645,Below-average reliability-adjusted mechanical profile,0.284,0.256,0.37,89.8,46.3,4.3,-0.08826897583134022,46.166950596252136,-0.08766824679675932,45.65587734241908,Below-average reliability-adjusted mechanical profile,0.9931943355077695,0.04476614810358452,2025-03-28,2025-09-30,-0.08766824679675932
683766,"Koss, Christian",R,69.879297815,0.5761589403973509,302,-0.61747430394586,0.7948815527453565,0.08870362439974827,52.98126064735945,0.08437477945591416,53.66269165247019,Above-average reliability-adjusted mechanical profile,0.311,0.263,0.402,86.9,33.6,6.0,-0.09375910924163752,45.99659284497445,-0.08918355047810854,45.4855195911414,Below-average reliability-adjusted mechanical profile,0.951198781637987,0.0575435337648436,2025-03-28,2025-09-30,-0.08918355047810854
687529,"McCray, Grant",L,73.447475116,0.6279069767441859,43,0.7342224916212777,1.4015227080009354,1.0678725998111065,94.71890971039181,0.3732117616281491,73.93526405451448,Above-average reliability-adjusted mechanical profile,0.223,0.142,0.311,85.7,23.1,15.4,-0.2733149492222931,38.16013628620102,-0.09552108902935,45.31516183986371,Below-average reliability-adjusted mechanical profile,0.3494909052766835,0.15249857033260467,2025-03-28,2025-09-30,-0.09552108902935
669911,"Toglia, Michael",R,72.724575419,0.4427350427350427,585,0.46037365465975455,-0.7692440282539164,-0.1544351867970809,38.16013628620102,-0.1539904290326448,36.45655877342419,Below-average reliability-adjusted mechanical profile,0.271,0.199,0.351,89.9,43.2,10.2,-0.09646562550478135,45.826235093696766,-0.09618781423110567,45.144804088586035,Below-average reliability-adjusted mechanical profile,0.9971201008419117,0.041344911529736156,2025-03-28,2025-09-30,-0.09618781423110567
701358,"Smith, Cam",R,74.512648774,0.3927355278093075,881,1.137731538057284,-1.355387303207802,-0.108827882575259,41.22657580919932,-0.10881164183600536,40.88586030664395,Below-average reliability-adjusted mechanical profile,0.304,0.235,0.376,87.9,40.8,6.9,-0.09831079319227774,45.4855195911414,-0.09829612195251573,44.97444633730835,Below-average reliability-adjusted mechanical profile,0.9998507667440613,0.03369085602646046,2025-03-28,2025-09-30,-0.09829612195251573
666971,"Gurriel Jr., Lourdes",R,70.586691555,0.5071193866374589,913,-0.3494994330518948,-0.014467701988096222,-0.1819835675199955,36.96763202725724,-0.18196384676422275,33.901192504258944,Below-average reliability-adjusted mechanical profile,0.315,0.256,0.42,87.8,38.3,7.2,-0.10525762980472722,45.31516183986371,-0.10524622350008726,44.804088586030666,Below-average reliability-adjusted mechanical profile,0.9998916344149007,0.03309516961607476,2025-03-28,2025-09-30,-0.10524622350008726
647304,"Naylor, Josh",L,70.952140272,0.44069640914037,919,-0.21106016335120714,-0.7931428875405978,-0.5021015254459025,21.976149914821125,-0.5020502835426536,19.08006814310051,Low reliability-adjusted mechanical profile,0.335,0.271,0.436,89.2,41.9,6.7,-0.10871067297113671,45.144804088586035,-0.10869957851811436,44.63373083475298,Below-average reliability-adjusted mechanical profile,0.9998979451352924,0.03298695623770211,2025-03-28,2025-09-30,-0.10869957851811436
665804,"Amaya, Miguel",R,72.069670936,0.5263157894736843,171,0.21228276219609418,0.2105713297399449,0.21142704596801953,59.45485519591141,0.17318712571831696,59.11413969335605,Above-average reliability-adjusted mechanical profile,0.295,0.244,0.393,86.4,32.9,6.6,-0.13698136955563744,43.95229982964225,-0.11220612557717816,44.4633730834753,Below-average reliability-adjusted mechanical profile,0.8191342073828779,0.07647191129018725,2025-03-28,2025-09-30,-0.11220612557717816
663662,"Cameron, Daz",R,75.437083867,0.3733333333333333,75,1.4879260064116766,-1.5828388260542003,-0.04745640982126187,45.144804088586035,-0.025039589108527566,46.50766609880749,Below-average reliability-adjusted mechanical profile,0.263,0.22,0.376,91.9,32.1,7.1,-0.21372973429672182,40.20442930153322,-0.11277095648872631,44.29301533219762,Below-average reliability-adjusted mechanical profile,0.5276334472589853,0.11547005383792514,2025-03-28,2025-09-30,-0.11277095648872631
673490,"Kim, Ha-Seong",R,70.502534964,0.5109489051094891,274,-0.3813796297979108,0.030425663518072365,-0.17547698313991922,37.47870528109029,-0.16414637346680797,35.945485519591145,Below-average reliability-adjusted mechanical profile,0.297,0.242,0.356,89.7,43.3,5.2,-0.12619048418075063,44.4633730834753,-0.11804232084258268,44.122657580919935,Below-average reliability-adjusted mechanical profile,0.9354296531068316,0.0604122093330177,2025-03-28,2025-09-30,-0.11804232084258268
694203,"Guzman, Denzer",R,72.143205366,0.524390243902439,82,0.24013907229789663,0.18799819900299622,0.21406863565044643,59.79557069846678,0.11978603227307837,55.5366269165247,Above-average reliability-adjusted mechanical profile,0.212,0.167,0.307,86.5,45.0,15.0,-0.2148860331184271,40.03407155025553,-0.12024342202184729,43.95229982964225,Below-average reliability-adjusted mechanical profile,0.5595683454940007,0.11043152607484653,2025-03-28,2025-09-30,-0.12024342202184729
668939,"Rutschman, Adley",R,70.087735648,0.4816247582205029,517,-0.5385138916193469,-0.3133407013810453,-0.4259272965001961,24.701873935264054,-0.42350608347125657,22.487223168654175,Low reliability-adjusted mechanical profile,0.325,0.241,0.41,89.4,38.6,7.5,-0.12126480237066983,44.804088586030666,-0.12057546425624469,43.781942078364565,Below-average reliability-adjusted mechanical profile,0.9943154311807804,0.04397994971335425,2025-03-28,2025-09-30,-0.12057546425624469
682927,"Simon, Ronny",R,71.825284773,0.4848484848484848,132,0.11970440480464614,-0.2755490210799871,-0.07792230813767047,43.95229982964225,-0.05710650882343783,43.95229982964225,Below-average reliability-adjusted mechanical profile,0.295,0.24,0.35,88.4,36.9,6.2,-0.16544764433678658,42.4190800681431,-0.12125073790734049,43.61158432708688,Below-average reliability-adjusted mechanical profile,0.7328646980341497,0.08703882797784893,2025-03-28,2025-09-30,-0.12125073790734049
660757,"Gonzalez, Oscar",R,73.288247344,0.375,128,0.6739038328154535,-1.5633005273385527,-0.4446983472615496,24.020442930153322,-0.32105561927295123,27.2572402044293,Below-average reliability-adjusted mechanical profile,0.298,0.266,0.398,89.1,45.7,6.5,-0.17003518133119794,42.24872231686542,-0.1227590585318023,43.441226575809196,Below-average reliability-adjusted mechanical profile,0.7219626995468058,0.08838834764831843,2025-03-28,2025-09-30,-0.1227590585318023
672724,"Peraza, Oswald",R,73.589181359,0.5201698513800425,471,0.7879036454477032,0.1385226251230752,0.4632131352853892,74.61669505962521,0.4590420040288812,77.00170357751279,Strong reliability-adjusted mechanical profile,0.248,0.194,0.306,87.1,38.8,6.7,-0.1241963364959418,44.63373083475298,-0.1230779761092424,43.27086882453152,Below-average reliability-adjusted mechanical profile,0.9909952224175634,0.04607756775840914,2025-03-28,2025-09-30,-0.1230779761092424
665953,"Chaparro, Andrés",R,73.340514063,0.4921875000000001,128,0.6937035094086853,-0.18951389889460699,0.25209480525703915,62.180579216354346,0.18200304614509827,59.45485519591141,Above-average reliability-adjusted mechanical profile,0.254,0.182,0.315,86.0,37.8,11.1,-0.17284840079949787,42.078364565587734,-0.12479009805355375,43.100511073253834,Below-average reliability-adjusted mechanical profile,0.7219626995468058,0.08838834764831843,2025-03-28,2025-09-30,-0.12479009805355375
663584,"Senger, Hayden",R,72.979119304,0.5391304347826087,115,0.5567999599303108,0.3607971505284442,0.4587985552293775,74.10562180579217,0.3135260629057703,70.35775127768314,Above-average reliability-adjusted mechanical profile,0.259,0.215,0.321,88.6,38.5,3.8,-0.1903051984669163,41.22657580919932,-0.13004757522831237,42.93015332197615,Below-average reliability-adjusted mechanical profile,0.6833632306209467,0.09325048082403138,2025-03-28,2025-09-30,-0.13004757522831237
685301,"Gorski, Matt",R,74.7819525,0.4625,80,1.2397491657593822,-0.537539844767074,0.35110466049615413,69.84667802385009,0.19334316709868843,60.81771720613288,Above-average reliability-adjusted mechanical profile,0.253,0.194,0.379,85.3,32.0,12.0,-0.23772469208973782,39.182282793867124,-0.13090810244797046,42.759795570698465,Below-average reliability-adjusted mechanical profile,0.5506710358827784,0.11180339887498948,2025-03-28,2025-09-30,-0.13090810244797046
672016,"Clarke, Denzel",R,74.2957655,0.4461538461538462,260,1.055571824077896,-0.7291654667859215,0.1632031786459872,56.38841567291312,0.15108149459199657,57.41056218057922,Above-average reliability-adjusted mechanical profile,0.25,0.2,0.322,90.0,42.7,6.7,-0.14192948198096447,43.781942078364565,-0.13138787150013143,42.58943781942078,Below-average reliability-adjusted mechanical profile,0.9257264217856661,0.062017367294604234,2025-03-28,2025-09-30,-0.13138787150013143
666150,"Fletcher, Dominic",L,68.47868339,0.5423728813559323,59,-1.1480550095534614,0.39880828435991833,-0.37462336259677154,27.427597955706982,-0.16695941121039246,35.77512776831346,Below-average reliability-adjusted mechanical profile,0.289,0.248,0.37,89.1,40.0,3.3,-0.29606291328646883,36.79727427597956,-0.13194716245379273,42.4190800681431,Below-average reliability-adjusted mechanical profile,0.4456727152654929,0.13018891098082389,2025-03-28,2025-09-30,-0.13194716245379273
553869,"Díaz, Elias",R,72.823410998,0.4904458598726114,471,0.4978145451067836,-0.20993110993305394,0.1439417175868648,55.36626916524702,0.1426455544351612,56.72913117546848,Above-average reliability-adjusted mechanical profile,0.267,0.202,0.333,88.4,38.7,7.5,-0.13614777206119025,44.122657580919935,-0.13492179165543497,42.24872231686542,Below-average reliability-adjusted mechanical profile,0.9909952224175634,0.04607756775840914,2025-03-28,2025-09-30,-0.13492179165543497
686797,"Lee, Brooks",R,69.50977342,0.5769682726204465,851,-0.7574575218384798,0.8043693375863802,0.023455907873950188,49.23339011925042,0.023451182826151273,49.23339011925042,Below-average reliability-adjusted mechanical profile,0.289,0.234,0.374,88.6,38.5,5.8,-0.13595831589843116,44.29301533219762,-0.13593092793524797,42.078364565587734,Below-average reliability-adjusted mechanical profile,0.9997985561750878,0.03427955850955305,2025-03-28,2025-09-30,-0.13593092793524797
686475,"Tolbert, Tyler",R,69.727759667,0.5222222222222223,90,-0.6748799796672914,0.16258252587695118,-0.2561487268951701,32.538330494037474,-0.15200642615841314,36.626916524701876,Below-average reliability-adjusted mechanical profile,0.313,0.26,0.343,88.3,38.1,2.4,-0.23597122367925716,39.3526405451448,-0.14003248355940878,41.90800681431005,Below-average reliability-adjusted mechanical profile,0.5934303402594009,0.10540925533894598,2025-03-28,2025-09-30,-0.14003248355940878
681807,"Fry, David",R,70.401437595,0.6494845360824743,291,-0.41967733145059277,1.6544759879445834,0.6173993282469953,80.23850085178876,0.5837660492199928,81.60136286201022,Strong reliability-adjusted mechanical profile,0.202,0.135,0.256,88.7,39.8,9.1,-0.1520266800483602,43.61158432708688,-0.143744915693136,41.737649063032364,Below-average reliability-adjusted mechanical profile,0.9455242701308102,0.05862103817605492,2025-03-28,2025-09-30,-0.143744915693136
681987,"Eaton, Nate",R,73.280985435,0.4202898550724637,138,0.6711528767118315,-1.0323684970220532,-0.18060781015511085,37.13798977853492,-0.13517075860499686,37.98977853492334,Below-average reliability-adjusted mechanical profile,0.293,0.243,0.365,88.8,37.5,6.3,-0.19837640955918703,40.88586030664395,-0.1484691594810971,41.56729131175469,Below-average reliability-adjusted mechanical profile,0.7484214469402435,0.08512565307587486,2025-03-28,2025-09-30,-0.1484691594810971
624415,"Biggio, Cavan",L,67.953381869,0.5700934579439252,107,-1.3470497126595127,0.7237760279276271,-0.3116368423659428,30.3236797274276,-0.20474275109295356,32.70868824531516,Below-average reliability-adjusted mechanical profile,0.303,0.211,0.342,89.8,36.0,4.0,-0.2378777983062356,39.01192504258944,-0.1562836873823876,41.396933560477,Below-average reliability-adjusted mechanical profile,0.6569914825812934,0.09667364890456635,2025-03-28,2025-09-30,-0.1562836873823876
518792,"Heyward, Jason",L,72.420800857,0.6357142857142857,140,0.3452977861161327,1.4930476288948318,0.9191727075054823,91.31175468483816,0.6925075084966441,86.03066439522998,Strong reliability-adjusted mechanical profile,0.245,0.201,0.291,85.1,33.8,4.4,-0.20949164204571052,40.3747870528109,-0.15783163914609652,41.22657580919932,Below-average reliability-adjusted mechanical profile,0.7534030360583935,0.08451542547285165,2025-03-28,2025-09-30,-0.15783163914609652
691777,"Muncy, Max",R,73.165803611,0.4833333333333333,360,0.6275197023276019,-0.2933111108214847,0.1671042957530586,56.899488926746166,0.16253838435615175,57.75127768313458,Above-average reliability-adjusted mechanical profile,0.267,0.203,0.353,87.1,32.4,10.1,-0.16466679652540106,42.58943781942078,-0.1601674866808562,41.05621805792163,Below-average reliability-adjusted mechanical profile,0.9726762775527075,0.05270462766947299,2025-03-28,2025-09-30,-0.1601674866808562
543760,"Semien, Marcus",R,68.418917707,0.5669383003492434,859,-1.1706954434168049,0.6867881809797259,-0.24195363121853947,33.39011925042589,-0.2419086384678841,30.83475298126065,Below-average reliability-adjusted mechanical profile,0.318,0.243,0.395,88.3,35.0,6.7,-0.16035523646017025,43.27086882453152,-0.1603254174277631,40.88586030664395,Below-average reliability-adjusted mechanical profile,0.9998140439123449,0.03411955969674702,2025-03-28,2025-09-30,-0.1603254174277631
571448,"Arenado, Nolan",R,71.410880276,0.5645863570391875,689,-0.03728029169755261,0.6592163984072412,0.3109680533548443,66.6098807495741,0.31065151466922697,70.18739352640544,Above-average reliability-adjusted mechanical profile,0.289,0.245,0.366,86.8,32.6,3.9,-0.16142439950048842,43.100511073253834,-0.1612600833699625,40.71550255536627,Below-average reliability-adjusted mechanical profile,0.9989820861590045,0.03809696588797296,2025-03-28,2025-09-30,-0.1612600833699625
668709,"Bleday, JJ",L,71.670308463,0.5,514,0.06099628467924672,-0.09792812366501198,-0.01846591949288263,47.18909710391823,-0.018357751866221888,47.018739352640544,Below-average reliability-adjusted mechanical profile,0.276,0.197,0.345,88.7,38.7,7.8,-0.16301282271112466,42.93015332197615,-0.16205794417638789,40.54514480408859,Below-average reliability-adjusted mechanical profile,0.9941423102866643,0.04410810913912309,2025-03-28,2025-09-30,-0.16205794417638789
666139,"Lowe, Josh",L,72.43918344,0.456,875,0.352261475540526,-0.6137392097580981,-0.13073886710878607,39.69335604770017,-0.1307181500546599,38.67120954003408,Below-average reliability-adjusted mechanical profile,0.298,0.24,0.37,88.6,39.6,5.9,-0.16401775146778227,42.759795570698465,-0.16399176099754217,40.3747870528109,Below-average reliability-adjusted mechanical profile,0.9998415386748842,0.033806170189140665,2025-03-28,2025-09-30,-0.16399176099754217
683357,"Caissie, Owen",L,74.785902182,0.4545454545454545,55,1.2412453841511675,-0.6307908159099367,0.3052272841206154,65.41737649063032,0.12912646042427542,56.38841567291312,Above-average reliability-adjusted mechanical profile,0.234,0.191,0.314,87.3,20.0,13.3,-0.40267911537194845,31.51618398637138,-0.17035347611392068,40.20442930153322,Below-average reliability-adjusted mechanical profile,0.42305018961951335,0.13483997249264842,2025-03-28,2025-09-30,-0.17035347611392068
694388,"Loperfido, Joey",L,72.022829096,0.4463276836158192,177,0.19453813806860967,-0.7271275738299222,-0.2662947178806563,32.19761499148211,-0.22093594267562489,32.027257240204435,Below-average reliability-adjusted mechanical profile,0.316,0.266,0.407,87.3,37.1,5.7,-0.2056880910133926,40.54514480408859,-0.1706526237052886,40.03407155025553,Below-average reliability-adjusted mechanical profile,0.8296670111745905,0.07516460280028289,2025-03-28,2025-09-30,-0.1706526237052886
692225,"Campbell, Kristian",R,73.243994217,0.4292929292929293,396,0.6571398648526037,-0.9268256449348937,-0.13484289004114502,39.3526405451448,-0.13227236461687944,38.16013628620102,Below-average reliability-adjusted mechanical profile,0.296,0.221,0.338,88.6,41.8,5.1,-0.17623333718609077,41.90800681431005,-0.1728737809373202,39.86371379897785,Below-average reliability-adjusted mechanical profile,0.9809368857083883,0.050251890762960605,2025-03-28,2025-09-30,-0.1728737809373202
670223,"Mervis, Matt",L,73.716642329,0.5140562248995983,249,0.8361884054736682,0.06685270887659044,0.45152055717512934,73.7649063032368,0.414085002871736,75.46848381601363,Strong reliability-adjusted mechanical profile,0.223,0.145,0.266,88.3,38.0,8.5,-0.19499710342044957,41.05621805792163,-0.1788299000936046,39.69335604770017,Below-average reliability-adjusted mechanical profile,0.9170900334248273,0.06337242505244779,2025-03-28,2025-09-30,-0.1788299000936046
702284,"Young, Cole",L,71.379656904,0.5279187817258884,394,-0.04910832834454655,0.22936317461740352,0.09012742313642849,53.32197614991482,0.08837460565682302,53.833049403747864,Above-average reliability-adjusted mechanical profile,0.297,0.224,0.355,87.6,31.1,5.6,-0.18399278914726905,41.737649063032364,-0.18041445787233054,39.522998296422486,Below-average reliability-adjusted mechanical profile,0.9805517852546146,0.05037927218598784,2025-03-28,2025-09-30,-0.18041445787233054
682848,"Rodríguez, Endy",R,71.485746875,0.475,80,-0.008919329383557328,-0.3910026043997204,-0.19996096689163886,35.77512776831346,-0.11011271277434073,40.71550255536627,Below-average reliability-adjusted mechanical profile,0.249,0.192,0.29,92.2,44.7,2.6,-0.33003469529713825,35.26405451448041,-0.18174054753653227,39.3526405451448,Below-average reliability-adjusted mechanical profile,0.5506710358827784,0.11180339887498948,2025-03-28,2025-09-30,-0.18174054753653227
670623,"Paredes, Isaac",R,68.932161617,0.5583203732503889,643,-0.9762684040718373,0.5857604005994711,-0.19525400173618312,36.11584327086882,-0.19493916425814675,33.21976149914821,Below-average reliability-adjusted mechanical profile,0.32,0.235,0.38,87.4,33.6,6.3,-0.18513280633709245,41.56729131175469,-0.18483428878902333,39.182282793867124,Below-average reliability-adjusted mechanical profile,0.9983875491655133,0.03943615033625495,2025-03-28,2025-09-30,-0.18483428878902333
693304,"Gonzales, Nick",R,70.505580334,0.5363372093023256,688,-0.38022598284512166,0.3280522262400878,-0.026086878302516936,46.84838160136286,-0.026060057233933006,46.33730834752981,Below-average reliability-adjusted mechanical profile,0.291,0.254,0.368,88.8,38.8,4.5,-0.18576779421309397,41.396933560477,-0.18557679816168854,39.01192504258944,Below-average reliability-adjusted mechanical profile,0.9989718559548253,0.038124642583151166,2025-03-28,2025-09-30,-0.18557679816168854
669304,"Miranda, Jose",R,70.5129938,0.64,50,-0.3774176139242608,1.5432889684493538,0.5829356772625465,79.21635434412265,0.2293673163624634,63.37308347529813,Above-average reliability-adjusted mechanical profile,0.205,0.203,0.268,88.5,43.5,4.3,-0.47182050622575694,27.76831345826235,-0.18564690331869993,38.841567291311755,Below-average reliability-adjusted mechanical profile,0.3934693402873666,0.1414213562373095,2025-03-28,2025-09-30,-0.18564690331869993
595751,"Alfaro, Jorge",R,75.876752955,0.3636363636363636,88,1.6544814343588732,-1.6965162003997842,-0.021017383020455527,47.018739352640544,-0.012299731695303955,47.52981260647359,Below-average reliability-adjusted mechanical profile,0.247,0.241,0.33,86.8,44.0,8.0,-0.326955612874581,35.77512776831346,-0.19134001177582638,38.67120954003408,Below-average reliability-adjusted mechanical profile,0.5852170883184187,0.10660035817780521,2025-03-28,2025-09-30,-0.19134001177582638
678011,"Seigler, Anthony",L,66.909412653,0.5918367346938777,98,-1.742526093147234,0.978672009646162,-0.381927041750536,26.916524701873932,-0.23858558403007796,31.005110732538334,Below-average reliability-adjusted mechanical profile,0.305,0.24,0.342,89.3,37.5,2.1,-0.31094416512309275,36.11584327086882,-0.19424336882931378,38.50085178875639,Below-average reliability-adjusted mechanical profile,0.6246889011486004,0.10101525445522107,2025-03-28,2025-09-30,-0.19424336882931378
692216,"Kayfus, CJ",L,71.089003689,0.4133333333333333,225,-0.1592135686942031,-1.1139196568786676,-0.6365666127864353,16.183986371379895,-0.5694729854167725,16.013628620102217,Low reliability-adjusted mechanical profile,0.322,0.242,0.427,88.7,36.8,9.2,-0.22082938031657337,39.69335604770017,-0.1975541348707295,38.33049403747871,Below-average reliability-adjusted mechanical profile,0.8946007754381357,0.06666666666666667,2025-03-28,2025-09-30,-0.1975541348707295
592178,"Bryant, Kris",R,71.176536197,0.5492957746478874,71,-0.12605450719285663,0.4799652186287792,0.17695535571796128,57.06984667802385,0.08995628186958461,54.00340715502555,Above-average reliability-adjusted mechanical profile,0.217,0.159,0.301,90.8,34.6,7.7,-0.39415438561973604,32.027257240204435,-0.20037066902600115,38.16013628620102,Below-average reliability-adjusted mechanical profile,0.5083558025390349,0.11867816581938533,2025-03-28,2025-09-30,-0.20037066902600115
670770,"Friedl, TJ",L,69.888835276,0.5941375422773393,887,-0.613861323316247,1.0056443291579018,0.1958915029208274,58.262350936967636,0.19586397182210347,61.158432708688245,Above-average reliability-adjusted mechanical profile,0.3,0.227,0.317,87.1,32.1,2.7,-0.20322854440112906,40.71550255536627,-0.2031999821356096,37.98977853492334,Below-average reliability-adjusted mechanical profile,0.9998594574123255,0.03357671389365373,2025-03-28,2025-09-30,-0.2031999821356096
670092,"Brooks, Trenton",L,66.888778293,0.6219512195121952,82,-1.7503428006529862,1.331703489675029,-0.20931965548897857,35.43441226575809,-0.11712865330134196,40.03407155025553,Below-average reliability-adjusted mechanical profile,0.255,0.214,0.338,89.4,35.7,7.1,-0.37064147909187456,32.70868824531516,-0.2073992392268895,37.819420783645654,Below-average reliability-adjusted mechanical profile,0.5595683454940007,0.11043152607484653,2025-03-28,2025-09-30,-0.2073992392268895
656582,"Joe, Connor",R,72.327205667,0.45,120,0.3098420596397482,-0.6840770851344281,-0.18711751274733995,36.626916524701876,-0.13075880096043344,38.50085178875639,Below-average reliability-adjusted mechanical profile,0.276,0.216,0.328,89.3,36.5,5.8,-0.2986033762441584,36.626916524701876,-0.2086657676619763,37.64906303236798,Below-average reliability-adjusted mechanical profile,0.6988057880877978,0.09128709291752768,2025-03-28,2025-09-30,-0.2086657676619763
696030,"Osuna, Alejandro",L,71.228230734,0.4160839160839161,286,-0.10647158456408795,-1.0816746324248714,-0.5940731084944797,17.54684838160136,-0.5600512780639484,16.86541737649063,Low reliability-adjusted mechanical profile,0.338,0.271,0.39,88.9,37.0,5.9,-0.22244519341642666,39.522998296422486,-0.2097060329624558,37.47870528109029,Below-average reliability-adjusted mechanical profile,0.9427312397345327,0.05913123959890826,2025-03-28,2025-09-30,-0.2097060329624558
686676,"Lee, Korey",R,71.05016431,0.5862068965517242,58,-0.17392670083631892,0.9126735340408788,0.36937341660227996,71.03918228279386,0.16256184399398166,57.921635434412266,Above-average reliability-adjusted mechanical profile,0.25,0.185,0.284,86.3,34.5,3.4,-0.48279358225389696,27.2572402044293,-0.21247824416168098,37.30834752981261,Below-average reliability-adjusted mechanical profile,0.44010163343459796,0.13130643285972254,2025-03-28,2025-09-30,-0.21247824416168098
689200,"Melton, Jacob",L,72.675533433,0.5149253731343284,134,0.4417955713044576,0.07704171557959039,0.25941864344202403,63.03236797274276,0.19149099530774605,60.30664395229983,Above-average reliability-adjusted mechanical profile,0.24,0.177,0.275,88.1,43.9,4.9,-0.29166160951208786,36.96763202725724,-0.21529128037018125,37.13798977853492,Below-average reliability-adjusted mechanical profile,0.738154331419674,0.08638684255813601,2025-03-28,2025-09-30,-0.21529128037018125
669707,"Triolo, Jared",R,71.605172385,0.4463373083475297,587,0.03632143797705816,-0.7270147432999914,-0.34534665266146664,29.471890971039183,-0.3443717828046771,26.064735945485516,Below-average reliability-adjusted mechanical profile,0.31,0.239,0.383,89.0,38.2,6.2,-0.21882809695603897,39.86371379897785,-0.21821037295640844,36.96763202725724,Below-average reliability-adjusted mechanical profile,0.9971771266659847,0.0412744171706498,2025-03-28,2025-09-30,-0.21821037295640844
678391,"Vivas, Jorbit",L,70.330953545,0.4909090909090909,110,-0.4463780967115845,-0.20450066211399678,-0.32543937941279066,29.81260647359455,-0.21711002050962458,32.36797274275979,Below-average reliability-adjusted mechanical profile,0.308,0.249,0.331,85.9,37.2,4.7,-0.33403110746668585,35.09369676320272,-0.22284181073538048,36.79727427597956,Below-average reliability-adjusted mechanical profile,0.6671289163019205,0.09534625892455924,2025-03-28,2025-09-30,-0.22284181073538048
621512,"Nido, Tomás",R,68.989770806,0.6129032258064515,62,-0.9544448931872509,1.225634047394959,0.13559457710385403,55.195911413969334,0.06265222858283355,51.959114139693355,Above-average reliability-adjusted mechanical profile,0.278,0.272,0.339,86.4,34.6,0.0,-0.4927668228564641,26.74616695059625,-0.22768565146962894,36.626916524701876,Below-average reliability-adjusted mechanical profile,0.4620555624053255,0.1270001270001905,2025-03-28,2025-09-30,-0.22768565146962894
665877,"Fermín, José",R,68.031645529,0.5529411764705882,85,-1.3174018758208796,0.522700188479075,-0.39735084367090234,26.2350936967632,-0.22751715986353446,31.51618398637138,Below-average reliability-adjusted mechanical profile,0.332,0.275,0.367,87.1,29.4,0.0,-0.4028152291013499,31.3458262350937,-0.2306459853670857,36.45655877342419,Below-average reliability-adjusted mechanical profile,0.5725850680512733,0.10846522890932808,2025-03-28,2025-09-30,-0.2306459853670857
