id,name,side,avg_bat_speed,swing_tilt,attack_angle,attack_direction,ideal_attack_angle_rate,avg_intercept_y_vs_plate,avg_intercept_y_vs_batter,avg_batter_y_position,avg_batter_x_position,competitive_swings,date_start,date_end,z_bat_speed,latent_swing_quality_score,latent_swing_quality_percentile,latent_swing_quality_0_100,lsq_reliability,lsq_uncertainty_proxy,latent_swing_quality_shrunk,lsq_label
660271,"Ohtani, Shohei",L,75.819007365,36.97811310948797,15.062155619024256,-2.026169869306302,0.5359361135758651,-1.3642148401366612,27.606810101216247,28.97102494135291,31.93248364763314,1127,2025-03-28,2025-09-30,1.632606252052419,1.632606252052419,94.8892674616695,94.8892674616695,0.9999872502640962,0.029787773436724965,1.6325854367538704,Elite swing-quality profile
677956,"Hinds, Rece",R,75.735458659,37.29856841726848,13.42305484354132,-16.269050346027974,0.3658536585365853,9.398738397395183,38.438393140200006,29.039654742804828,27.630381181117848,82,2025-03-28,2025-09-30,1.600956334280022,1.600956334280022,94.71890971039181,94.71890971039181,0.5595683454940007,0.11043152607484653,0.8958444871812122,Elite swing-quality profile
673357,"Robert Jr., Luis",R,75.6211123,36.52778681832684,12.154414509775483,-5.13264442116965,0.541374474053296,-0.7929542822227815,30.468031117606063,31.260985399828847,27.18247122711103,713,2025-03-28,2025-09-30,1.5576396507167456,1.5576396507167456,94.54855195911414,94.54855195911414,0.9991992806125077,0.03745029431365691,1.55639241844969,Elite swing-quality profile
662139,"Varsho, Daulton",L,75.60905042,29.77806208032493,12.89392186672609,-3.778196697871651,0.6238938053097345,-0.8196580863280448,28.05236418602272,28.87202227235077,25.99564063678748,452,2025-03-28,2025-09-30,1.5530703697732418,1.5530703697732418,94.37819420783646,94.37819420783646,0.9891109763314455,0.047036043419179864,1.5361589497578503,Elite swing-quality profile
682985,"Greene, Riley",L,75.602653184,44.62348888898387,13.890010322527209,1.23314660135565,0.4346431435445067,2.1510996483260274,32.0392251955806,29.88812554725457,24.66107745294529,1247,2025-03-28,2025-09-30,1.5506469690640727,1.5506469690640727,94.20783645655877,94.20783645655877,0.9999961598533423,0.02831827358942995,1.5506410143522973,Elite swing-quality profile
676812,"McCusker, Carson",R,75.533286078,39.26196310001991,15.854198169740757,-3.722629822509097,0.392156862745098,3.681271092735131,28.53798811053068,24.85671701779555,32.64861823945438,51,2025-03-28,2025-09-30,1.5243693244885945,1.5243693244885945,94.03747870528109,94.03747870528109,0.3995044211877341,0.14002800840280097,0.6089922846561532,Elite swing-quality profile
694212,"Basallo, Samuel",L,75.494351542,29.99472050549662,9.701025541940004,-1.6124984281290824,0.5841121495327102,2.3589216458350863,34.13957812171399,31.780656475878903,24.583737904515868,214,2025-03-28,2025-09-30,1.5096201449751934,1.5096201449751934,93.8671209540034,93.8671209540034,0.8823451569782208,0.06835859270246633,1.3320060237956215,Elite swing-quality profile
663662,"Cameron, Daz",R,75.437083867,32.75453318526212,5.101902391097886,-7.440148995615798,0.3733333333333333,5.040051206349924,31.304504297374272,26.26445309102435,27.25945772125321,75,2025-03-28,2025-09-30,1.4879260064116768,1.4879260064116768,93.69676320272572,93.69676320272572,0.5276334472589853,0.11547005383792514,0.7850795280292882,Elite swing-quality profile
683002,"Henderson, Gunnar",L,75.340720999,29.027434710468317,8.476002762860599,1.006468975627388,0.5098963242224318,6.75081212924464,33.41835339001458,26.667541260769948,25.816405320983908,1061,2025-03-28,2025-09-30,1.4514218282558564,1.4514218282558564,93.52640545144804,93.52640545144804,0.9999753319087077,0.03070027799227584,1.4513860244496934,Elite swing-quality profile
686948,"Baldwin, Drake",L,75.317953799,31.765998029158283,9.319723676394778,3.16120199488864,0.4778067885117493,2.160296791021288,28.71638667578582,26.556089884764532,28.22754233419925,766,2025-03-28,2025-09-30,1.442797158378769,1.442797158378769,93.35604770017035,93.35604770017035,0.9995286925892042,0.036131468676496206,1.44211715738575,Elite swing-quality profile
