id,name,side,avg_bat_speed,ideal_attack_angle_rate,competitive_swings,z_avg_bat_speed,z_ideal_attack_angle_rate,raw_swing_power_score,swing_path_efficiency_score,mechanical_swing_quality_score,mechanical_swing_quality_percentile,mechanical_swing_quality_shrunk,mechanical_swing_quality_shrunk_percentile,msq_reliability,msq_uncertainty_proxy,mechanical_swing_quality_label,date_start,date_end
670224,"Misner, Kameron",L,73.178206207,0.5119363395225464,377,0.6322180532938549,0.04200133663272592,0.6322180532938549,0.04200133663272592,0.3371096949632904,68.6541737649063,0.32933862094025934,71.37989778534923,0.9769479367127745,0.051502620262460476,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
681460,"Baldwin, Brooks",R,70.672030575,0.5923344947735191,574,-0.31717130859504655,0.9845072407210168,-0.31717130859504655,0.9845072407210168,0.3336679660629851,68.48381601362861,0.33259530087119965,71.89097103918229,0.9967852317246931,0.04173919355648411,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
664056,"Bader, Harrison",R,73.522612205,0.5000000000000001,830,0.7626859209472455,-0.09792812366501066,0.7626859209472455,-0.09792812366501066,0.3323788986411174,68.31345826235093,0.3322962968918295,71.7206132879046,0.9997514831728921,0.03471050672503116,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
695578,"Wood, James",L,76.036631333,0.4186274509803921,1020,1.715046555705985,-1.0518568256642584,1.715046555705985,-1.0518568256642584,0.3315948650208633,68.14310051107326,0.3315825395340565,71.55025553662692,0.9999628296813159,0.03131121455425748,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
673548,"Suzuki, Seiya",R,73.411264871,0.5025853154084797,967,0.7205053279255464,-0.06762052482998654,0.7205053279255464,-0.06762052482998654,0.3264424015477799,67.97274275979557,0.3264217867573473,71.03918228279386,0.9999368501446659,0.032157832069216574,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
695681,"Moore, Christian",R,72.711007822,0.5245398773006135,326,0.4552339780569935,0.1897523482218177,0.4552339780569935,0.1897523482218177,0.32249316313940557,67.80238500851789,0.3101131672348707,70.01703577512777,0.9616116019824479,0.05538487756217113,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
664040,"Lowe, Brandon",L,73.851873033,0.4872037914691944,1055,0.8874164958513161,-0.24793781048656766,0.8874164958513161,-0.24793781048656766,0.31973934268237425,67.6320272572402,0.31973096759601904,70.6984667802385,0.9999738065191323,0.030787453590353963,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
664913,"Brown, Seth",L,72.841516357,0.5193798449612403,129,0.5046732165455707,0.12926139628437455,0.5046732165455707,0.12926139628437455,0.3169673064149726,67.46166950596252,0.22971546776427365,63.543441226575816,0.7247292169102477,0.08804509063256238,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
666126,"Cortes, Carlos",L,71.129963419,0.5741935483870968,155,-0.14369720526327323,0.7718413030315413,-0.14369720526327323,0.7718413030315413,0.31407204888413404,67.29131175468484,0.24741089287286278,65.07666098807495,0.7877520261732569,0.08032193289024989,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
669224,"Wells, Austin",L,73.443808636,0.4993742177722152,799,0.7328335558008433,-0.10526415572345366,0.7328335558008433,-0.10526415572345366,0.31378470003869485,67.12095400340715,0.31367837908748375,70.52810902896081,0.9996611659166366,0.03537745688386125,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
