id,name,side,avg_bat_speed,swing_tilt,attack_angle,attack_direction,ideal_attack_angle_rate,avg_intercept_y_vs_plate,avg_intercept_y_vs_batter,avg_batter_y_position,avg_batter_x_position,competitive_swings,date_start,date_end
690924,"Fulford, Braxton",R,71.567188073,29.1700146887536,11.041243770326226,-8.279298519980692,0.53125,14.118530365359854,36.47253104147428,22.35400067611443,26.04415263842657,192,2025-03-28,2025-09-30
671221,"Waters, Drew",R,71.565999873,41.76515670620567,8.705618865046855,4.848991792471575,0.4822335025380709,4.525683005351529,31.260108694938808,26.734425689587283,26.95648788640267,394,2025-03-28,2025-09-30
676801,"McCormick, Chas",R,71.532296447,33.97129716494504,21.19416846484005,-1.142628458861097,0.3807106598984771,7.20315111235871,27.761576829753523,20.55842571739481,33.265993002330426,197,2025-03-28,2025-09-30
805811,"Eldridge, Bryce",L,71.522124407,36.9645548208044,13.056870247062758,0.2636741153845323,0.4915254237288136,8.436495841903653,26.99199043289753,18.55549459099388,26.797257900499567,59,2025-03-28,2025-09-30
677649,"Duran, Ezequiel",R,71.496004504,28.49987413592617,5.99911405293427,-0.6236035997930081,0.4101876675603218,-1.085319744638534,30.389259886813424,31.47457963145196,25.014598175791107,373,2025-03-28,2025-09-30
595978,"Hedges, Austin",R,71.486815548,26.629360207001103,13.236420257582337,-9.299520614501011,0.6677740863787376,6.244861351124537,36.85998154911639,30.61512019799185,27.166138308478544,301,2025-03-28,2025-09-30
682848,"Rodríguez, Endy",R,71.485746875,33.21777794653113,6.858502405155501,-3.575986450278216,0.475,0.6885607923316632,31.2410317400482,30.552470947716536,26.45131107792676,80,2025-03-28,2025-09-30
682988,"Locklear, Tyler",R,71.467339087,33.98967863269269,12.61500979110284,1.3597794234805611,0.4855769230769231,10.507595264440615,26.538086229625744,16.030490965185134,31.364926290097927,208,2025-03-28,2025-09-30
676914,"Schneider, Davis",R,71.457897541,33.607806102058426,20.60459299387345,-6.259961618044733,0.4054054054054055,3.3999233858477127,34.65275644014409,31.252833054296367,24.810374806372742,370,2025-03-28,2025-09-30
571448,"Arenado, Nolan",R,71.410880276,33.19859044581278,10.572753467179714,-9.05249659314749,0.5645863570391871,2.9975487393980145,34.96394855915395,31.966399819755942,29.28995306366168,689,2025-03-28,2025-09-30
687263,"Neto, Zach",R,71.408776519,39.041024809697326,18.05954565075668,-5.656547601056966,0.4821621621621625,17.910121036113125,36.30643605186694,18.396315015753824,21.57411449348706,925,2025-03-28,2025-09-30
702284,"Young, Cole",L,71.379656904,28.07792650042763,7.62011775254569,1.0045490930863656,0.5279187817258886,-0.0900990176141356,23.952190357964163,24.042289375578296,23.89915063801664,394,2025-03-28,2025-09-30
669016,"Marsh, Brandon",L,71.376218818,38.523429720248345,9.336839721868715,-0.2674564302191626,0.4116788321167883,-0.4060082345142096,27.424731498035083,27.83073973254929,29.3724094038716,685,2025-03-28,2025-09-30
665155,"Maton, Nick",L,71.349378725,35.922709821139854,19.54763897912787,-9.015262494406066,0.4215686274509804,7.562139048352783,37.50772713133305,29.94558808298027,22.65217966123693,102,2025-03-28,2025-09-30
671289,"Freeman, Tyler",R,71.319275474,35.57226156116774,2.894733932181828,0.5299313257263621,0.3265940902021773,-0.910560509676476,29.57179063179819,30.482351141474663,28.389263928512086,643,2025-03-28,2025-09-30
