id,name,side,avg_bat_speed,ideal_attack_angle_rate,competitive_swings,mechanical_swing_quality_shrunk,mechanical_swing_quality_shrunk_percentile,msq_reliability,mechanical_swing_quality_adjusted_label,raw_swing_power_score,swing_path_efficiency_score,date_start,date_end
676044,"Seymour, Bob",L,74.398529627,0.5671641791044777,134,0.6584155632307838,84.15672913117547,0.738154331419674,Strong,1.0944980021607233,0.6894529555325529,2025-03-28,2025-09-30
575929,"Contreras, Willson",R,75.958623151,0.474835886214442,914,0.6462254778930858,83.98637137989779,0.9998927126704883,Strong,1.6854918401289227,-0.39290220585273505,2025-03-28,2025-09-30
678246,"Vargas, Miguel",R,70.631167433,0.6459893048128341,935,0.6403741200722474,83.8160136286201,0.9999130345809056,Strong,-0.3326522345377545,1.6135118651768288,2025-03-28,2025-09-30
681715,"Hernández, Heriberto",R,73.356787484,0.5579868708971554,457,0.6342289645050736,83.64565587734242,0.9896420402823863,Strong,0.6998657715965813,0.5818683073722175,2025-03-28,2025-09-30
682928,"Abrams, CJ",L,72.368443643,0.587890625,1024,0.6289219514497453,83.47529812606473,0.9999642871503583,Strong,0.3254618587291009,0.9324269669648876,2025-03-28,2025-09-30
656775,"Mullins, Cedric",L,71.116571702,0.6282051282051283,858,0.6280110922391048,83.30494037478705,0.9998121750225937,Strong,-0.14877163540102026,1.405029776536205,2025-03-28,2025-09-30
663898,"Rodgers, Brendan",R,74.042688673,0.5510204081632653,196,0.6271302614337839,83.13458262350937,0.8591415790789549,Strong,0.9596985123381332,0.5002011752223282,2025-03-28,2025-09-30
663457,"Nootbaar, Lars",L,73.417410238,0.5533249686323712,797,0.62480801986439,82.96422487223168,0.9996543210141059,Strong,0.7228308525378869,0.5272173025694695,2025-03-28,2025-09-30
668901,"Vientos, Mark",R,71.248782056,0.6219667943805876,783,0.6163601466202725,82.793867120954,0.9996023745197105,Strong,-0.09868777611465149,1.3318984253318895,2025-03-28,2025-09-30
687221,"Rushing, Dalton",L,73.124606441,0.5720338983050848,236,0.6150929870147264,82.62350936967631,0.9055797768036976,Strong,0.6119110665772249,0.7465401770795999,2025-03-28,2025-09-30
673237,"Diaz, Yainer",R,72.192561201,0.5903490759753593,974,0.6100047295931333,82.45315161839864,0.9999411194651585,Strong,0.2588341612034486,0.9612471370222078,2025-03-28,2025-09-30
683748,"Mesa Jr., Victor",L,72.676947879,0.6818181818181818,66,0.5981040857637264,82.28279386712096,0.4831486655083008,Strong,0.4423292770333653,2.0335301362777978,2025-03-28,2025-09-30
667472,"Myers, Dane",R,70.962174644,0.6285097192224621,463,0.5948107154588073,82.11243611584327,0.9902452408976571,Strong,-0.20726025065048612,1.4086004659684845,2025-03-28,2025-09-30
668670,"Rogers, Jake",R,70.5014453,0.6543778801843319,217,0.5890970295029927,81.94207836456559,0.8858223830891635,Strong,-0.3817935072061565,1.7118502787422545,2025-03-28,2025-09-30
670042,"Raley, Luke",L,73.852850208,0.5350649350649349,385,0.58769254451511,81.7717206132879,0.9787202635616228,Strong,0.8877840012537718,0.31315679132052504,2025-03-28,2025-09-30
681807,"Fry, David",R,70.401437595,0.6494845360824741,291,0.5837703386247691,81.60136286201022,0.9455242701308102,Strong,-0.41967837532149854,1.6544861048872481,2025-03-28,2025-09-30
521692,"Perez, Salvador",R,72.930339325,0.5617879053461876,1141,0.5823667162910641,81.43100511073254,0.9999889159120928,Strong,0.5383188961658767,0.6264274465671038,2025-03-28,2025-09-30
624585,"Soler, Jorge",R,74.03281398,0.5254901960784313,510,0.5749088700956236,81.26064735945485,0.9939032534344844,Strong,0.9559577861412414,0.20091310266809925,2025-03-28,2025-09-30
669004,"Melendez, MJ",L,72.704416837,0.6224489795918366,98,0.5591859242668646,81.09028960817717,0.6246889011486004,Strong,0.4527350537792261,1.3375510333873715,2025-03-28,2025-09-30
676475,"Burleson, Alec",L,72.366540792,0.5750300120048021,833,0.5530687501513788,80.91993185689948,0.9997588279551214,Strong,0.32474102167780994,0.7816633124206647,2025-03-28,2025-09-30
686948,"Baldwin, Drake",L,75.317953799,0.4778067885117494,766,0.5421039717766248,80.7495741056218,0.9995286925892042,Strong,1.4427938009522134,-0.3580746212109193,2025-03-28,2025-09-30
686527,"Canzone, Dominic",L,73.110603774,0.5488069414316702,461,0.535051498166941,80.57921635434411,0.9900481816921516,Strong,0.606606583362076,0.47425293046976985,2025-03-28,2025-09-30
646240,"Devers, Rafael",L,71.574096009,0.5970149253731344,1273,0.5319672750432028,80.40885860306643,0.9999970390488299,Strong,0.024547490662906287,1.0393902096910783,2025-03-28,2025-09-30
677595,"Mauricio, Ronny",R,73.800171012,0.5276073619631901,326,0.5257902404730148,80.23850085178876,0.9616116019824479,Strong,0.867828094927531,0.225732422414505,2025-03-28,2025-09-30
663586,"Riley, Austin",R,75.875444114,0.4569620253164556,790,0.5255782455991489,80.06814310051107,0.9996292564595409,Strong,1.653981999495083,-0.6024356542818042,2025-03-28,2025-09-30
